spot_id,name,lat,lon,url,duration,duration_text
5842041f4e65fad6a77089cd,Monahan's - Narragansett,41.422678090954726,-71.45412540383404,https://www.surfline.com/surf-report/monahan-s-narragansett/5842041f4e65fad6a77089cd,2.99,3h
5842041f4e65fad6a77089cb,📸Point Judith,41.362631366305415,-71.48006772942608,https://www.surfline.com/surf-report/point-judith/5842041f4e65fad6a77089cb,3.07,3h
5842041f4e65fad6a770884e,Narragansett,41.434181432898335,-71.45312118111178,https://www.surfline.com/surf-report/narragansett/5842041f4e65fad6a770884e,3.0,3h
5842041f4e65fad6a77089ce,Ruggles - Newport,41.469,-71.293,https://www.surfline.com/surf-report/ruggles-newport/5842041f4e65fad6a77089ce,3.35,3h
5842041f4e65fad6a77089d0,First Beach,41.487408,-71.290172,https://www.surfline.com/surf-report/first-beach/5842041f4e65fad6a77089d0,3.32,3h
5842041f4e65fad6a77089d4,Second Beach,41.48739647744607,-71.25723475479788,https://www.surfline.com/surf-report/second-beach/5842041f4e65fad6a77089d4,3.36,3h
5b294eab3e2942001a8a0b2a,Head of the Meadow Beach,42.056216952255454,-70.08507916548956,https://www.surfline.com/surf-report/head-of-the-meadow-beach/5b294eab3e2942001a8a0b2a,5.06,5h
584204204e65fad6a77099a1,Marconi Beach,41.89185300000001,-69.95944300000001,https://www.surfline.com/surf-report/marconi-beach/584204204e65fad6a77099a1,4.83,5h
584204204e65fad6a770999e,Nauset Light Beach,41.859,-69.948927,https://www.surfline.com/surf-report/nauset-light-beach/584204204e65fad6a770999e,4.75,5h
584204204e65fad6a770999f,Coast Guard Beach,41.84376500000001,-69.94229,https://www.surfline.com/surf-report/coast-guard-beach/584204204e65fad6a770999f,4.72,5h
5842041f4e65fad6a77089d2,Cape Cod,41.817,-69.935,https://www.surfline.com/surf-report/cape-cod/5842041f4e65fad6a77089d2,4.68,5h
584204204e65fad6a77099a0,Nauset Beach,41.786593,-69.932929,https://www.surfline.com/surf-report/nauset-beach/584204204e65fad6a77099a0,4.72,5h
5842041f4e65fad6a7708e34,📸Nantucket,41.254,-70.061,https://www.surfline.com/surf-report/nantucket/5842041f4e65fad6a7708e34,6.7,7h
5842041f4e65fad6a7708e33,Martha's Vineyard,41.393,-70.611,https://www.surfline.com/surf-report/martha-s-vineyard/5842041f4e65fad6a7708e33,5.23,5h
5a1f05fa0f87fe001a0c70da,Good Harbor Beach,42.61968625429113,-70.63174724578856,https://www.surfline.com/surf-report/good-harbor-beach/5a1f05fa0f87fe001a0c70da,4.16,4h
5bda246253479f0001e1d7bb,📸Lynn Beach,42.46718290152943,-70.92082329494508,https://www.surfline.com/surf-report/lynn-beach/5bda246253479f0001e1d7bb,3.94,4h
5a1ef708aa1aea001b27be37,Nahant Beach,42.44284120007271,-70.93893527984619,https://www.surfline.com/surf-report/nahant-beach/5a1ef708aa1aea001b27be37,3.96,4h
59a5ee7d88c219001207e53a,Winthrop Jetty,42.370846966800535,-70.9670877456665,https://www.surfline.com/surf-report/winthrop-jetty/59a5ee7d88c219001207e53a,3.79,4h
5842041f4e65fad6a77089d1,Nantasket Beach,42.279168302331534,-70.86498389217665,https://www.surfline.com/surf-report/nantasket-beach/5842041f4e65fad6a77089d1,4.1,4h
5842041f4e65fad6a77089d3,Egypt Beach,42.22055448975661,-70.70634873403819,https://www.surfline.com/surf-report/egypt-beach/5842041f4e65fad6a77089d3,4.21,4h
5842041f4e65fad6a77089d6,Straws Point,42.991359,-70.75149,https://www.surfline.com/surf-report/straws-point/5842041f4e65fad6a77089d6,4.46,4h
5842041f4e65fad6a77089da,Sawyer's Beach,42.975838462202034,-70.764,https://www.surfline.com/surf-report/sawyer-s-beach/5842041f4e65fad6a77089da,4.37,4h
5842041f4e65fad6a77089db,Rye on the Rocks / 5-0's,42.97,-70.77,https://www.surfline.com/surf-report/rye-on-the-rocks-5-0-s/5842041f4e65fad6a77089db,4.35,4h
